index,camera_time,body_time,requested_angle,wheel_angle,wheel_read_angle,applied_steer,speed_m_s,throttle,brake
107,4.3199999034404755,4.319999999996601,0.2980833931559302,0.2301328156904125,0.2266166788204049,0.03486410528421402,1.9737436200523055,0.33787569403648376,0.0
108,4.359999902546406,4.359999999996508,0.29884008274289386,0.23028583000765357,0.2301328156904125,0.03540504723787308,1.9737310084538724,0.33787691593170166,0.0
109,4.399999901652336,4.399999999996415,0.299408018528439,0.22864246225349544,0.23028583000765357,0.03542859107255936,1.9737330804949649,0.3378807008266449,0.0
110,4.4399999007582664,4.4399999999963216,0.29978684179215065,0.2282999477609229,0.22864246225349544,0.035175763070583344,1.9737418750866844,0.33788007497787476,0.0
111,4.479999899864197,4.479999999996228,0.2999763132611359,0.22945166034921732,0.2282999477609229,0.0351230688393116,1.973742165778565,0.33787745237350464,0.0
112,4.519999898970127,4.519999999996135,0.299976313261154,0.2304352967931447,0.22945166034921732,0.035300254821777344,1.9737409673281936,0.3378773629665375,0.0
113,4.559999898076057,4.559999999996042,0.2997868417922049,0.23028837865993929,0.2304352967931447,0.035451583564281464,1.9737430979389405,0.33787772059440613,0.0
114,4.599999897181988,4.599999999995949,0.29940801852852944,0.2301161358435297,0.23028837865993929,0.035428982228040695,1.9737457731570174,0.3378770649433136,0.0
115,4.639999896287918,4.639999999995855,0.2988400827430204,0.23013500932769904,0.2301161358435297,0.035402484238147736,1.9737441249636867,0.33787626028060913,0.0
116,4.679999895393848,4.679999999995762,0.29808339315609267,0.22959559373069105,0.23013500932769904,0.03540538623929024,1.973746953176861,0.3378767669200897,0.0
117,4.719999894499779,4.719999999995669,0.29713842770910787,0.22806309587834164,0.22959559373069105,0.0353223979473114,1.9737482059384022,0.3378759026527405,0.0
118,4.759999893605709,4.759999999995576,0.29600578326249605,0.22761162405854432,0.22806309587834164,0.035086631774902344,1.9737537392132942,0.3378755450248718,0.0
119,4.799999892711639,4.7999999999954825,0.29468617521876617,0.22891770385207144,0.22761162405854432,0.03501717373728752,1.9737585107087634,0.3378738760948181,0.0
120,4.83999989181757,4.839999999995389,0.2931804370706423,0.22930609147380662,0.22891770385207144,0.03521810844540596,1.973758395573217,0.3378724455833435,0.0
121,4.8799998909235,4.879999999995296,0.29148951987461186,0.2270505523483999,0.22930609147380662,0.03527785837650299,1.9737579287293665,0.3378724753856659,0.0
122,4.91999989002943,4.919999999995203,0.289614491650218,0.22292627025157732,0.2270505523483999,0.03493085503578186,1.973760802627712,0.33787262439727783,0.0
123,4.959999889135361,4.95999999999511,0.2875565367054755,0.2221442592430645,0.22292627025157732,0.03429634869098663,1.9737698182267247,0.3378717601299286,0.0
124,4.999999888241291,4.999999999995016,0.28531695488883635,0.22498964420030762,0.2221442592430645,0.034176040440797806,1.9737732707596813,0.3378690481185913,0.0
125,5.039999887347221,5.039999999994923,0.28289716076817784,0.22578083041558275,0.22498964420030762,0.03461379185318947,1.9737677169152563,0.33786800503730774,0.0
126,5.079999886453152,5.07999999999483,0.28029868273733094,0.2217386855194012,0.22578083041558275,0.03473551198840141,1.9737592965946495,0.33786967396736145,0.0
127,5.119999885559082,5.119999999994737,0.27752316205071415,0.21485785918308176,0.2217386855194012,0.03411364555358887,1.9737722465725578,0.3378722071647644,0.0
