condition,seed,kind,expected_beep,beep_count,beep_onsets_seconds,reaction_seconds,false_beep,pressed_seconds,passed,connected,maximum_button_travel,maximum_wheel_angle,all_quiet
learned,131004,no_car,False,0,[],,False,0.0,True,True,0.28118191066025744,0.0016157728888334534,True
learned,131005,no_car,False,0,[],,False,0.0,True,True,0.21948418206459566,0.001615772888833449,True
learned,131006,no_car,False,0,[],,False,0.0,True,True,0.28601926598757904,0.001615772888833448,True
learned,131007,no_car,False,0,[],,False,0.0,True,True,0.17724759713691454,0.001615772888833446,True
learned,131008,no_car,False,0,[],,False,0.0,True,True,0.24629595999485418,0.0016157728888334516,True
learned,131009,no_car,False,0,[],,False,0.0,True,True,0.23928536987355745,0.001615772888833451,True
learned,131010,no_car,False,0,[],,False,0.0,True,True,0.300430013466677,0.0016157728888334482,True
learned,131011,no_car,False,0,[],,False,0.0,True,True,0.17655610996790197,0.0016157728888334495,True
learned,131012,no_car,False,0,[],,False,0.0,True,True,0.16588616651844496,0.0016157728888334469,True
learned,131013,no_car,False,0,[],,False,0.0,True,True,0.25539804132201394,0.0016157728888334488,True
learned,131014,no_car,False,0,[],,False,0.0,True,True,0.1920307262007033,0.0016157728888334508,True
learned,131015,no_car,False,0,[],,False,0.0,True,True,0.1965937951142958,0.0016157728888334492,True
learned,131016,no_car,False,0,[],,False,0.0,True,True,0.20228707983148175,0.0016157728888334518,True
learned,131017,no_car,False,0,[],,False,0.0,True,True,0.17191698973541453,0.0016157728888334505,True
learned,131018,no_car,False,0,[],,False,0.0,True,True,0.30504597592890653,0.0016157728888334516,True
learned,131019,no_car,False,0,[],,False,0.0,True,True,0.21825506424515684,0.0016157728888334514,True
learned,131020,no_car,False,0,[],,False,0.0,True,True,0.198207691208129,0.0016157728888334516,True
learned,131021,no_car,False,0,[],,False,0.0,True,True,0.20453429481029806,0.0016157728888334516,True
learned,131022,no_car,False,0,[],,False,0.0,True,True,0.24977824611904847,0.0016157728888334482,True
learned,131023,no_car,False,0,[],,False,0.0,True,True,0.29410718226438776,0.0016157728888334492,True
learned,131024,no_car,False,0,[],,False,0.0,True,True,0.22423344158223948,0.0016157728888334469,True
learned,131025,no_car,False,0,[],,False,0.0,True,True,0.21086929133608975,0.0016157728888334518,True
learned,131026,no_car,False,0,[],,False,0.0,True,True,0.24756429248939674,0.0016157728888334512,True
learned,131027,no_car,False,0,[],,False,0.0,True,True,0.2887827358579569,0.0016157728888334495,True
learned,131028,no_car,False,0,[],,False,0.0,True,True,0.15128718617083917,0.0016157728888334516,True
learned,131029,no_car,False,0,[],,False,0.0,True,True,0.2416243121472683,0.0016157728888334514,True
learned,132000,arrive_green,False,0,[],,False,0.0,True,True,0.06406502645219699,0.0016157728888334486,True
learned,132001,arrive_green,False,0,[],,False,0.0,True,True,0.0575856039730599,0.001615772888833451,True
learned,132002,arrive_green,False,0,[],,False,0.0,True,True,0.08425557548359325,0.0016157728888334505,True
learned,132003,arrive_green,False,0,[],,False,0.0,True,True,0.1061006473147574,0.0016157728888334523,True
learned,132004,arrive_green,False,0,[],,False,0.0,True,True,0.0656660934030098,0.0016157728888334505,True
learned,132005,arrive_green,False,0,[],,False,0.0,True,True,0.051999239500466435,0.001615772888833452,True
learned,132006,arrive_green,False,0,[],,False,0.0,True,True,0.09257607766815693,0.0016157728888334512,True
learned,132007,arrive_green,False,0,[],,False,0.0,True,True,0.1300523218703609,0.0016157728888334473,True
learned,132008,arrive_green,False,0,[],,False,0.0,True,True,0.059672841848773375,0.0016157728888334497,True
learned,132009,arrive_green,False,0,[],,False,0.0,True,True,0.11658082763901942,0.0016157728888334484,True
learned,132010,arrive_green,False,0,[],,False,0.0,True,True,0.07011081835776069,0.0016157728888334514,True
learned,132011,arrive_green,False,0,[],,False,0.0,True,True,0.030396288805468973,0.0016157728888334486,True
learned,132012,arrive_green,False,0,[],,False,0.0,True,True,0.08113432731098877,0.0016157728888334492,True
learned,132013,arrive_green,False,0,[],,False,0.0,True,True,0.08966275997930293,0.0016157728888334505,True
learned,132014,arrive_green,False,0,[],,False,0.0,True,True,0.07047217117195506,0.0016157728888334486,True
learned,132015,arrive_green,False,0,[],,False,0.0,True,True,0.13195843690147088,0.0016157728888334508,True
learned,132016,arrive_green,False,0,[],,False,0.0,True,True,0.052120906050397875,0.0016157728888334488,True
learned,132017,arrive_green,False,0,[],,False,0.0,True,True,0.08784090524357209,0.0016157728888334505,True
learned,132018,arrive_green,False,0,[],,False,0.0,True,True,0.10879000315615643,0.0016157728888334462,True
learned,132019,arrive_green,False,0,[],,False,0.0,True,True,0.031735265724152924,0.001615772888833451,True
learned,132020,arrive_green,False,0,[],,False,0.0,True,True,0.07427509001442886,0.0016157728888334486,True
learned,132021,arrive_green,False,0,[],,False,0.0,True,True,0.09132428740264302,0.00161577288883345,True
learned,132022,arrive_green,False,0,[],,False,0.0,True,True,0.06194972220137802,0.0016157728888334505,True
learned,132023,arrive_green,False,0,[],,False,0.0,True,True,0.09605935399412777,0.0016157728888334484,True
learned,132024,arrive_green,False,0,[],,False,0.0,True,True,0.08221560906374609,0.0016157728888334501,True
learned,132025,arrive_green,False,0,[],,False,0.0,True,True,0.088004294534123,0.001615772888833449,True
learned,132026,arrive_green,False,0,[],,False,0.0,True,True,0.060684112987615835,0.0016157728888334486,True
learned,132027,arrive_green,False,0,[],,False,0.0,True,True,0.06272518914687436,0.0016157728888334514,True
learned,132028,arrive_green,False,0,[],,False,0.0,True,True,0.07006702845493008,0.00161577288883345,True
learned,132029,arrive_green,False,0,[],,False,0.0,True,True,0.06791655844626163,0.001615772888833448,True
learned,133000,stays_red,False,0,[],,False,0.0,True,True,0.02774621018115282,0.0016157728888334523,True
learned,133001,stays_red,False,0,[],,False,0.0,True,True,0.006478963020938248,0.001615772888833449,True
learned,133002,stays_red,False,0,[],,False,0.0,True,True,0.022376074150955647,0.0016157728888334486,True
learned,133003,stays_red,False,0,[],,False,0.0,True,True,0.0018077172318271603,0.0016157728888334477,True
learned,133004,stays_red,False,0,[],,False,0.0,True,True,0.024952889924608868,0.0016157728888334484,True
learned,133005,stays_red,False,0,[],,False,0.0,True,True,0.028866545002605982,0.001615772888833449,True
learned,133006,stays_red,False,0,[],,False,0.0,True,True,0.013360009606391691,0.0016157728888334482,True
learned,133007,stays_red,False,0,[],,False,0.0,True,True,0.0,0.0016157728888334501,True
learned,133008,stays_red,False,0,[],,False,0.0,True,True,0.0,0.0016157728888334469,True
learned,133009,stays_red,False,0,[],,False,0.0,True,True,0.027186781471996872,0.0016157728888334523,True
learned,133010,stays_red,False,0,[],,False,0.0,True,True,0.009858271529751028,0.001615772888833449,True
learned,133011,stays_red,False,0,[],,False,0.0,True,True,0.023277491057158515,0.0016157728888334482,True
learned,133012,stays_red,False,0,[],,False,0.0,True,True,0.03255504667042033,0.0016157728888334505,True
learned,133013,stays_red,False,0,[],,False,0.0,True,True,0.029268281909302498,0.001615772888833448,True
learned,133014,stays_red,False,0,[],,False,0.0,True,True,0.0,0.00161577288883345,True
learned,133015,stays_red,False,0,[],,False,0.0,True,True,0.03285192497254499,0.0016157728888334466,True
learned,133016,stays_red,False,0,[],,False,0.0,True,True,0.0,0.0016157728888334495,True
learned,133017,stays_red,False,0,[],,False,0.0,True,True,0.03266140800345018,0.0016157728888334501,True
learned,133018,stays_red,False,0,[],,False,0.0,True,True,0.03432145109669431,0.001615772888833448,True
learned,133019,stays_red,False,0,[],,False,0.0,True,True,0.03283884799960653,0.0016157728888334495,True
learned,133020,stays_red,False,0,[],,False,0.0,True,True,0.007214679934755609,0.0016157728888334501,True
learned,133021,stays_red,False,0,[],,False,0.0,True,True,0.015668676590715868,0.0016157728888334492,True
learned,133022,stays_red,False,0,[],,False,0.0,True,True,0.027597756516073435,0.0016157728888334518,True
learned,133023,stays_red,False,0,[],,False,0.0,True,True,0.026822907375906903,0.0016157728888334503,True
learned,133024,stays_red,False,0,[],,False,0.0,True,True,0.0017505331317812668,0.0016157728888334523,True
learned,133025,stays_red,False,0,[],,False,0.0,True,True,4.912115877649143e-05,0.0016157728888334475,True
learned,133026,stays_red,False,0,[],,False,0.0,True,True,0.029449757131530904,0.0016157728888334488,True
learned,133027,stays_red,False,0,[],,False,0.0,True,True,0.032843909635492684,0.001615772888833452,True
learned,133028,stays_red,False,0,[],,False,0.0,True,True,0.011382603581361169,0.0016157728888334518,True
learned,133029,stays_red,False,0,[],,False,0.0,True,True,0.02732343846137579,0.0016157728888334536,True
learned,134000,car_leaves_on_red,False,0,[],,False,0.0,True,True,0.2669788374307977,0.001615772888833447,True
learned,134001,car_leaves_on_red,False,0,[],,False,0.0,True,True,0.30170710088231145,0.0016157728888334534,True
learned,134002,car_leaves_on_red,False,0,[],,False,0.0,True,True,0.2551316061295737,0.001615772888833448,True
learned,134003,car_leaves_on_red,False,0,[],,False,0.0,True,True,0.21733673464806946,0.0016157728888334484,True
learned,134004,car_leaves_on_red,False,0,[],,False,0.0,True,True,0.19067777997172605,0.0016157728888334488,True
learned,134005,car_leaves_on_red,False,0,[],,False,0.0,True,True,0.2838411440371192,0.0016157728888334486,True
learned,134006,car_leaves_on_red,False,0,[],,False,0.0,True,True,0.19642697123257283,0.00161577288883345,True
learned,134007,car_leaves_on_red,False,0,[],,False,0.0,True,True,0.2656407887679088,0.0016157728888334495,True
learned,134008,car_leaves_on_red,False,0,[],,False,0.0,True,True,0.20331097229849254,0.0016157728888334473,True
learned,134009,car_leaves_on_red,False,0,[],,False,0.0,True,True,0.226563973932875,0.0016157728888334486,True
learned,134010,car_leaves_on_red,False,0,[],,False,0.0,True,True,0.2560016470748345,0.0016157728888334495,True
learned,134011,car_leaves_on_red,False,0,[],,False,0.0,True,True,0.21274947173066872,0.00161577288883345,True
learned,134012,car_leaves_on_red,False,0,[],,False,0.0,True,True,0.19621407120123774,0.0016157728888334484,True
learned,134013,car_leaves_on_red,False,0,[],,False,0.0,True,True,0.19533310575853668,0.0016157728888334503,True
learned,134014,car_leaves_on_red,False,0,[],,False,0.0,True,True,0.32560297527316,0.001615772888833447,True
learned,134015,car_leaves_on_red,False,0,[],,False,0.0,True,True,0.21999658222461443,0.0016157728888334466,True
learned,134016,car_leaves_on_red,False,0,[],,False,0.0,True,True,0.26955584103406555,0.0016157728888334482,True
learned,134017,car_leaves_on_red,False,0,[],,False,0.0,True,True,0.20325466807104928,0.0016157728888334505,True
learned,134018,car_leaves_on_red,False,0,[],,False,0.0,True,True,0.32056261163983013,0.001615772888833452,True
learned,134019,car_leaves_on_red,False,0,[],,False,0.0,True,True,0.1935013764304488,0.0016157728888334497,True
learned,134020,car_leaves_on_red,False,0,[],,False,0.0,True,True,0.24160196773679204,0.0016157728888334508,True
learned,134021,car_leaves_on_red,False,0,[],,False,0.0,True,True,0.2518494776951846,0.001615772888833452,True
learned,134022,car_leaves_on_red,False,0,[],,False,0.0,True,True,0.25998744533055274,0.0016157728888334469,True
learned,134023,car_leaves_on_red,False,0,[],,False,0.0,True,True,0.24073729178638922,0.0016157728888334512,True
learned,134024,car_leaves_on_red,False,0,[],,False,0.0,True,True,0.30295159057976623,0.0016157728888334516,True
learned,134025,car_leaves_on_red,False,0,[],,False,0.0,True,True,0.20756824842309693,0.0016157728888334514,True
learned,134026,car_leaves_on_red,False,0,[],,False,0.0,True,True,0.2119073658909832,0.0016157728888334505,True
learned,134027,car_leaves_on_red,False,0,[],,False,0.0,True,True,0.20209206596799567,0.0016157728888334505,True
learned,134028,car_leaves_on_red,False,0,[],,False,0.0,True,True,0.19602912030143096,0.0016157728888334516,True
learned,134029,car_leaves_on_red,False,0,[],,False,0.0,True,True,0.23296246059962777,0.001615772888833452,True
learned,135000,car_in_other_lane,False,0,[],,False,0.0,True,True,0.20107704880022834,0.0016157728888334497,True
learned,135001,car_in_other_lane,False,0,[],,False,0.0,True,True,0.31656667100983404,0.0016157728888334477,True
learned,135002,car_in_other_lane,False,0,[],,False,0.0,True,True,0.23242441719138635,0.0016157728888334484,True
learned,135003,car_in_other_lane,False,0,[],,False,0.0,True,True,0.2877242221075996,0.0016157728888334508,True
learned,135004,car_in_other_lane,False,0,[],,False,0.0,True,True,0.1538877766728494,0.0016157728888334501,True
learned,135005,car_in_other_lane,False,0,[],,False,0.0,True,True,0.23413419538627647,0.0016157728888334484,True
learned,135006,car_in_other_lane,False,0,[],,False,0.0,True,True,0.1514244110998038,0.0016157728888334523,True
learned,135007,car_in_other_lane,False,0,[],,False,0.0,True,True,0.20236075919087604,0.001615772888833448,True
learned,135008,car_in_other_lane,False,0,[],,False,0.0,True,True,0.31217555548828807,0.0016157728888334492,True
learned,135009,car_in_other_lane,False,0,[],,False,0.0,True,True,0.2606751834723025,0.0016157728888334512,True
learned,135010,car_in_other_lane,False,0,[],,False,0.0,True,True,0.20158653705766316,0.0016157728888334501,True
learned,135011,car_in_other_lane,False,0,[],,False,0.0,True,True,0.15678922187346236,0.0016157728888334477,True
learned,135012,car_in_other_lane,False,0,[],,False,0.0,True,True,0.15437461641574982,0.0016157728888334495,True
learned,135013,car_in_other_lane,False,0,[],,False,0.0,True,True,0.2312936456189175,0.0016157728888334475,True
learned,135014,car_in_other_lane,False,0,[],,False,0.0,True,True,0.2229588049910021,0.0016157728888334508,True
learned,135015,car_in_other_lane,False,0,[],,False,0.0,True,True,0.1721574608168507,0.0016157728888334514,True
learned,135016,car_in_other_lane,False,0,[],,False,0.0,True,True,0.19744094538185,0.001615772888833452,True
learned,135017,car_in_other_lane,False,0,[],,False,0.0,True,True,0.21455433427038711,0.0016157728888334473,True
learned,135018,car_in_other_lane,False,0,[],,False,0.0,True,True,0.23144541575699648,0.0016157728888334469,True
learned,135019,car_in_other_lane,False,0,[],,False,0.0,True,True,0.21832864746623257,0.0016157728888334512,True
learned,135020,car_in_other_lane,False,0,[],,False,0.0,True,True,0.18701460659832683,0.0016157728888334484,True
learned,135021,car_in_other_lane,False,0,[],,False,0.0,True,True,0.15801602411678736,0.0016157728888334503,True
learned,135022,car_in_other_lane,False,0,[],,False,0.0,True,True,0.24975196002208827,0.001615772888833448,True
learned,135023,car_in_other_lane,False,0,[],,False,0.0,True,True,0.3084129537554257,0.0016157728888334484,True
learned,135024,car_in_other_lane,False,0,[],,False,0.0,True,True,0.3157685000413499,0.0016157728888334497,True
learned,135025,car_in_other_lane,False,0,[],,False,0.0,True,True,0.209736959649262,0.0016157728888334475,True
learned,135026,car_in_other_lane,False,0,[],,False,0.0,True,True,0.25796398733093195,0.001615772888833452,True
learned,135027,car_in_other_lane,False,0,[],,False,0.0,True,True,0.27945018503603375,0.0016157728888334514,True
learned,135028,car_in_other_lane,False,0,[],,False,0.0,True,True,0.25823552396418864,0.0016157728888334484,True
learned,135029,car_in_other_lane,False,0,[],,False,0.0,True,True,0.28525781913691517,0.0016157728888334492,True
reset_core,130000,wait_then_green,True,0,[],,False,0.0,False,True,0.3044115426006715,0.0016157728888334484,True
reset_core,130001,wait_then_green,True,0,[],,False,0.0,False,True,0.30814048507535613,0.0016157728888334523,True
reset_core,130002,wait_then_green,True,0,[],,False,0.0,False,True,0.31582514197843425,0.0016157728888334501,True
reset_core,130003,wait_then_green,True,0,[],,False,0.0,False,True,0.30445191316326353,0.0016157728888334508,True
reset_core,130004,wait_then_green,True,0,[],,False,0.0,False,True,0.322325589416183,0.0016157728888334495,True
reset_core,130005,wait_then_green,True,0,[],,False,0.0,False,True,0.2911271930579582,0.001615772888833448,True
reset_core,130006,wait_then_green,True,0,[],,False,0.0,False,True,0.28774618101614596,0.001615772888833447,True
reset_core,130007,wait_then_green,True,0,[],,False,0.0,False,True,0.3037662498033641,0.0016157728888334495,True
reset_core,130008,wait_then_green,True,0,[],,False,0.0,False,True,0.3056127659033234,0.0016157728888334469,True
reset_core,130009,wait_then_green,True,0,[],,False,0.0,False,True,0.31735350207069013,0.0016157728888334512,True
reset_core,130010,wait_then_green,True,0,[],,False,0.0,False,True,0.30618075465517025,0.0016157728888334501,True
reset_core,130011,wait_then_green,True,0,[],,False,0.0,False,True,0.3207253018627876,0.0016157728888334525,True
reset_core,130012,wait_then_green,True,0,[],,False,0.0,False,True,0.32118616153319496,0.0016157728888334451,True
reset_core,130013,wait_then_green,True,0,[],,False,0.0,False,True,0.3119340528725416,0.0016157728888334488,True
reset_core,130014,wait_then_green,True,0,[],,False,0.0,False,True,0.31344039722796885,0.001615772888833444,True
reset_core,130015,wait_then_green,True,0,[],,False,0.0,False,True,0.3056715405479512,0.0016157728888334486,True
reset_core,130016,wait_then_green,True,0,[],,False,0.0,False,True,0.31978942686387396,0.0016157728888334469,True
reset_core,130017,wait_then_green,True,0,[],,False,0.0,False,True,0.3184410957427303,0.0016157728888334469,True
reset_core,130018,wait_then_green,True,0,[],,False,0.0,False,True,0.32096941615361574,0.0016157728888334518,True
reset_core,130019,wait_then_green,True,0,[],,False,0.0,False,True,0.30539772091503253,0.0016157728888334477,True
reset_core,130020,wait_then_green,True,0,[],,False,0.0,False,True,0.3031669170967476,0.0016157728888334473,True
reset_core,130021,wait_then_green,True,0,[],,False,0.0,False,True,0.31421450722645955,0.0016157728888334516,True
reset_core,130022,wait_then_green,True,0,[],,False,0.0,False,True,0.32217908909109094,0.0016157728888334488,True
reset_core,130023,wait_then_green,True,0,[],,False,0.0,False,True,0.31737654131143506,0.001615772888833447,True
reset_core,130024,wait_then_green,True,0,[],,False,0.0,False,True,0.31787212305908946,0.0016157728888334518,True
reset_core,130025,wait_then_green,True,0,[],,False,0.0,False,True,0.302541839593972,0.0016157728888334475,True
reset_core,130026,wait_then_green,True,0,[],,False,0.0,False,True,0.31871886951840145,0.0016157728888334486,True
reset_core,130027,wait_then_green,True,0,[],,False,0.0,False,True,0.3166762465721268,0.0016157728888334512,True
reset_core,130028,wait_then_green,True,0,[],,False,0.0,False,True,0.3121571789629348,0.0016157728888334462,True
reset_core,130029,wait_then_green,True,0,[],,False,0.0,False,True,0.3200282424290925,0.0016157728888334514,True
reset_core,131000,no_car,False,0,[],,False,0.0,True,True,0.024168800325639082,0.0016157728888334477,True
reset_core,131001,no_car,False,0,[],,False,0.0,True,True,0.013774405021495061,0.001615772888833449,True
reset_core,131002,no_car,False,0,[],,False,0.0,True,True,0.0,0.001615772888833451,True
reset_core,131003,no_car,False,0,[],,False,0.0,True,True,0.011455760759545078,0.0016157728888334501,True
reset_core,131004,no_car,False,0,[],,False,0.0,True,True,0.0037341199682964406,0.001615772888833449,True
reset_core,131005,no_car,False,0,[],,False,0.0,True,True,0.018901246401585123,0.0016157728888334466,True
reset_core,131006,no_car,False,0,[],,False,0.0,True,True,0.0022064138610670206,0.00161577288883345,True
reset_core,131007,no_car,False,0,[],,False,0.0,True,True,0.026381152502221134,0.0016157728888334514,True
reset_core,131008,no_car,False,0,[],,False,0.0,True,True,0.01246785716816189,0.0016157728888334473,True
reset_core,131009,no_car,False,0,[],,False,0.0,True,True,0.015659726082607506,0.00161577288883345,True
reset_core,131010,no_car,False,0,[],,False,0.0,True,True,0.0,0.0016157728888334469,True
reset_core,131011,no_car,False,0,[],,False,0.0,True,True,0.026676950186311086,0.001615772888833451,True
reset_core,131012,no_car,False,0,[],,False,0.0,True,True,0.031078172917643063,0.0016157728888334486,True
reset_core,131013,no_car,False,0,[],,False,0.0,True,True,0.008579676707153688,0.001615772888833452,True
reset_core,131014,no_car,False,0,[],,False,0.0,True,True,0.021602574043608578,0.0016157728888334495,True
reset_core,131015,no_car,False,0,[],,False,0.0,True,True,0.02057047271154688,0.0016157728888334486,True
reset_core,131016,no_car,False,0,[],,False,0.0,True,True,0.01867222835439616,0.0016157728888334497,True
reset_core,131017,no_car,False,0,[],,False,0.0,True,True,0.028729804537889134,0.001615772888833449,True
reset_core,131018,no_car,False,0,[],,False,0.0,True,True,0.0011359163293526387,0.0016157728888334473,True
reset_core,131019,no_car,False,0,[],,False,0.0,True,True,0.01897212055470913,0.0016157728888334501,True
reset_core,131020,no_car,False,0,[],,False,0.0,True,True,0.020079423480059685,0.0016157728888334475,True
reset_core,131021,no_car,False,0,[],,False,0.0,True,True,0.017866231417930315,0.0016157728888334512,True
